NR,ID,Order,Date,Island,Location,Site,Altitude,Docility,docility_time,docility_obs,Net Number,band,ColoRS RiGht,ColoRS Left,Species,Sex,age,Plum,BP.CP,Beak LengthA,Beak LengthB,Beak LengthC,Beak DepthA,Beak DepthB,Beak DepthC,Beak WidthA,Beak WidthB,Beak WidthC,Head Length,Head Depth,Head Width,Tarsus,Wing Chord,TipA,TipB,TipC,SideA,SideB,SideC,Mass,Blood,By?,Feces,Feces.Notes,Pox.Notes,Molting.Notes,temperature,Photo,Page_data_sheet,Notes,Meanbeaklength,Meanbeakdepth,Meanbeakwidth,Meantip,Meanside,Year,Logitud,Latitud,Recapture,Recapture.1,Recapture.2,Recapture.3,Extra.notes,DataSource,Sex0,Species1,Species0,MedianTip,MedianSide,Plum0,blackness,BANDER,BANDFINAL,CAPTURE,STATUS,sex,AdultMale,Species2,Head Length_correction_2018,MedianBeakLength,MedianBeakDepth,MedianBeakWidth,Blood samples location,Blood sample types,Position_storage,Comments,DNA extraction who,DNA extraction date,DNA extraction protocol,Notes,DNA.Box_location,Box.number,Nano.Quant,Pico.Green.ng.ul,Comment.Pico.Green,RAD.Library,Genomic.analysis,unique_ID,Importation_permit_number_CFIA,Other_projects,Original.sort
,13300,,20-Mar-19,Santa Cruz,Puerto Ayora,Town,Lowland,NA,,,,KGSK127,,,fuliginosa,m,ad,5,1,8.71,,,7.17,,,6.81,,,,,,19.62,,,,,,,,,n,KML,,,n,n,,,Kiyoko,Mouth opening and closing constantly,8.71,7.17,6.81,,,2019,,,,,,,,,,,,,,,,,,,,,,,,8.71,7.17,6.81,,,,,,,,,,,,,,,,,,,
,13301,,3/21/19,Santa Cruz,El Garrapatero,Amon Sul,Lowland,NA,,,,LF0377,yellow-silver,white-yellow,fortis,m,ad,3,1,11.33,,,11.26,,,10.37,,,,,,21.26,65,,,,,,,20.1,y,KG,,,n,y,,y,57,,11.33,11.26,10.37,,,2019,,,,,,,,,,,,,,,,,,,,,,,,11.33,11.26,10.37,RM (2019 Binder),BC,Binder_2019_P22,,,,,,,,,,,,,,,,
,13302,,3/21/19,Santa Cruz,El Garrapatero,Amon Sul,Lowland,NA,,,,LF0378,white-silver,black-yellow,fortis,m,ad,2,1,11.93,,,12.42,,,11.17,,,,,,22.84,70,,,,,,,25.2,y,KG,,,n,y,,y,57,,11.93,12.42,11.17,,,2019,,,,,,,,,,,,,,,,,,,,,,,,11.93,12.42,11.17,RM (2019 Binder),BC,Binder_2019_P22,,,,,,,,,,,,,,,,
,13303,,3/21/19,Santa Cruz,El Garrapatero,Amon Sul,Lowland,NA,,,,KGSK020,pink-grey,red-silver,fuliginosa,m,ad,5,0,8.33,,,7.08,,,6.71,,,,,,21.26,60,,,,,,,14,n,KG,,,y,n,,y,57,Wasn't bleeding,8.33,7.08,6.71,,,2019,,,,,,,,,,,,,,,,,,,,,,,,8.33,7.08,6.71,,,,,,,,,,,,,,,,,,,
,13304,,3/21/19,Santa Cruz,El Garrapatero,Amon Sul,Lowland,NA,,,,JP3998,grey-silver,black-blue,fortis,f,ad,,4,11.83,,,12.39,,,10.31,,,,,,20.66,66,,,,,,,20.6,y,KG,,,n,n,,y,57,Old bands grey-silver/pink-green,11.83,12.39,10.31,,,2019,,,,,,,,,,,,,,,,,,,,,,,,11.83,12.39,10.31,RM (2019 Binder),BC,Binder_2019_P15,,,,,,,,,,,,,,,,
,13305,,3/21/19,Santa Cruz,El Garrapatero,Amon Sul,Lowland,NA,,,,LF0379,yellow-silver,red-green,fortis,m,ad,3,0,11.8,,,11.95,,,10.24,,,,,,22.66,68,,,,,,,23.3,y,KG,,,n,y,,y,57,,11.8,11.95,10.24,,,2019,,,,,,,,,,,,,,,,,,,,,,,,11.8,11.95,10.24,RM (2019 Binder),BC,Binder_2019_P22,,,,,,,,,,,,,,,,
,13306,,3/21/19,Santa Cruz,El Garrapatero,Amon Sul,Lowland,NA,,,,LF0380,grey-silver,blue-yellow,fortis,f,ad,,3,13.26,,,13.62,,,10.82,,,,,,23.26,72,,,,,,,27.3,y,KG,,,n,y,,y,57,Swollen just above tarsus,13.26,13.62,10.82,,,2019,,,,,,,,,,,,,,,,,,,,,,,,13.26,13.62,10.82,RM (2019 Binder),BC,Binder_2019_P23,,,,,,,,,,,,,,,,
,13307,,3/21/19,Santa Cruz,El Garrapatero,Amon Sul,Lowland,NA,,,,LF5177,,,fortis,m,ad,4,0,10.32,,,9.29,,,8.67,,,,,,20.35,67,,,,,,,17.5,y,KG,,,n,y,,y,57,Missing L2 toe. Small morph. Changed from fuli to fortis,10.32,9.29,8.67,,,2019,,,,,,,,,,,,,,,,,,,,,,,,10.32,9.29,8.67,RM (2019 Binder),BC,Binder_2019_P43,species fuliginosa on blood card,,,,,,,,,,,,,,,
,13308,,3/21/19,Santa Cruz,El Garrapatero,Amon Sul,Lowland,NA,,,,LF0381,grey-silver,blue-red,fortis,m,ad,5,0,12.29,,,10.77,,,9.95,,,,,,22.27,67,,,,,,,20,y,KML,,,y,y,,y,57,Lesion on left foot. Missing R3 claw. Entire left foot twisted. Lesion on head. R1 missing toe.,12.29,10.77,9.95,,,2019,,,,,,,,,,,,,,,,,,,,,,,,12.29,10.77,9.95,RM (2019 Binder),BC,Binder_2019_P23,,,,,,,,,,,,,,,,
,13309,,3/21/19,Santa Cruz,El Garrapatero,Amon Sul,Lowland,NA,,,,LF0381,grey-silver,blue-red,fortis,m,ad,5,0,12.19,,,10.77,,,9.86,,,,,,21.38,66,,,,,,,20,y,KG,,,y,y,,y,57,Lesion on left foot. Missing R3 claw. Entire left foot twisted. Lesion on head. R1 missing toe.,12.19,10.77,9.86,,,2019,,,,,,,,,,,,,,,,,,,,,,,,12.19,10.77,9.86,,,,,,,,,,,,,,,,,,,
,13310,,3/21/19,Santa Cruz,El Garrapatero,Amon Sul,Lowland,NA,,,,LF5176,,,fuliginosa,f,ad,,3,9.14,,,7.74,,,7.52,,,,,,19.69,58,,,,,,,14.4,n,KML,,,n,y,,y,57,R2 toe folded over and bird unable to move toe. Low on blood cards,9.14,7.74,7.52,,,2019,,,,,,,,,,,,,,,,,,,,,,,,9.14,7.74,7.52,,,,,,,,,,,,,,,,,,,
,13311,,3/21/19,Santa Cruz,El Garrapatero,Amon Sul,Lowland,NA,,,,LF5176,,,fuliginosa,f,ad,,3,8.92,,,7.65,,,7.28,,,,,,18.1,58.5,,,,,,,14.4,n,KG,,,n,y,,y,57,R2 toe folded over and bird unable to move toe. Low on blood cards,8.92,7.65,7.28,,,2019,,,,,,,,,,,,,,,,,,,,,,,,8.92,7.65,7.28,,,,,,,,,,,,,,,,,,,
,13312,,3/21/19,Santa Cruz,El Garrapatero,Amon Sul,Lowland,NA,,,,JP9053,silver-,blue-black,fuliginosa,m,ad,5,1,8.31,,,7.6,,,6.99,,,,,,18.6,63,,,,,,,14,y,KG,,,n,n,,y,58,Old colour bands -silver/blue-black,8.31,7.6,6.99,,,2019,,,,,,,,,,,,,,,,,,,,,,,,8.31,7.6,6.99,RM (2019 Binder),BC,Binder_2019_P52,,,,,,,,,,,,,,,,
,13313,,3/21/19,Santa Cruz,El Garrapatero,Amon Sul,Lowland,NA,,,,JP9053,silver-,blue-black,fuliginosa,m,ad,5,1,8.09,,,7.3,,,6.91,,,,,,19.48,63,,,,,,,14,y,KML,,,n,n,,y,58,Old colour bands -silver/blue-black,8.09,7.3,6.91,,,2019,,,,,,,,,,,,,,,,,,,,,,,,8.09,7.3,6.91,,,,,,,,,,,,,,,,,,,
,13314,,3/21/19,Santa Cruz,El Garrapatero,Amon Sul,Lowland,NA,,,,LF5175,,,fuliginosa,f,ad,,4,9.01,,,7.73,,,6.94,,,,,,18.12,63,,,,,,,14.4,n,KG,,,n,n,,y,58,,9.01,7.73,6.94,,,2019,,,,,,,,,,,,,,,,,,,,,,,,9.01,7.73,6.94,,,,,,,,,,,,,,,,,,,
,13315,,3/21/19,Santa Cruz,El Garrapatero,Amon Sul,Lowland,NA,,,,LF0382,black-silver,brown-yellow,fortis,f,ad,,2,11.3,,,9.9,,,8.67,,,,,,20.06,61.5,,,,,,,17.4,y,KML,,,n,y,,y,58,,11.3,9.9,8.67,,,2019,,,,,,,,,,,,,,,,,,,,,,,,11.3,9.9,8.67,RM (2019 Binder),BC,Binder_2019_P23,,,,,,,,,,,,,,,,
,13316,,3/21/19,Santa Cruz,El Garrapatero,Amon Sul,Lowland,NA,,,,LF0383,black-silver,black-grey,fortis,f,ad,,3,13.32,,,13.52,,,11.76,,,,,,23.15,73,,,,,,,26.9,y,KG,,,n,n,,y,58,Large morph,13.32,13.52,11.76,,,2019,,,,,,,,,,,,,,,,,,,,,,,,13.32,13.52,11.76,RM (2019 Binder),BC,Binder_2019_P23,,,,,,,,,,,,,,,,
,13317,,3/21/19,Santa Cruz,El Garrapatero,Amon Sul,Lowland,NA,,,,LF0384,blue-silver,yellow-red,scandens,m,ad,4,2,14.23,,,9.2,,,8.72,,,,,,22.29,73,,,,,,,23.6,y,KML,,,n,y,,y,58,,14.23,9.2,8.72,,,2019,,,,,,,,,,,,,,,,,,,,,,,,14.23,9.2,8.72,RM (2019 Binder),BC,Binder_2019_P57,,,,,,,,,,,,,,,,
,13318,,3/21/19,Santa Cruz,El Garrapatero,Amon Sul,Lowland,NA,,,,LF0384,blue-silver,yellow-red,scandens,m,ad,4,2,14.6,,,9.02,,,8.57,,,,,,23.04,73,,,,,,,23.6,y,PC,,,n,y,,y,58,,14.6,9.02,8.57,,,2019,,,,,,,,,,,,,,,,,,,,,,,,14.6,9.02,8.57,,,,,,,,,,,,,,,,,,,
,13319,,3/21/19,Santa Cruz,El Garrapatero,Amon Sul,Lowland,NA,,,,LF0385,brown-silver,green-green,fortis,f,ad,,2,11.36,,,10.3,,,9.1,,,,,,22.23,69.5,,,,,,,20.7,y,KML,,,n,n,,y,58,,11.36,10.3,9.1,,,2019,,,,,,,,,,,,,,,,,,,,,,,,11.36,10.3,9.1,RM (2019 Binder),BC,Binder_2019_P23,,,,,,,,,,,,,,,,
,13320,,3/21/19,Santa Cruz,El Garrapatero,Amon Sul,Lowland,NA,,,,LF0386,grey-silver,yellow-brown,fortis,f,ad,,3,13.36,,,12.65,,,10.83,,,,,,21.76,73.5,,,,,,,24.3,y,KML,,,n,n,,y,58,Large morph,13.36,12.65,10.83,,,2019,,,,,,,,,,,,,,,,,,,,,,,,13.36,12.65,10.83,RM (2019 Binder),BC,Binder_2019_P23,,,,,,,,,,,,,,,,
,13321,,3/21/19,Santa Cruz,El Garrapatero,Amon Sul,Lowland,NA,,,,JP5166,grey-silver,green-orange,fortis,m,ad,5,1,12.38,,,10.24,,,9.61,,,,,,21.38,71,,,,,,,20.8,y,KML,,,y,y,,y,58,Old colour bands green-silver/?-pink. Missing claw R2,12.38,10.24,9.61,,,2019,,,,,,,,,,,,,,,,,,,,,,,,12.38,10.24,9.61,RM (2019 Binder),BC,Binder_2019_P16,,,,,,,,,,,,,,,,
,13322,,3/21/19,Santa Cruz,El Garrapatero,Amon Sul,Lowland,NA,,,,LF5174,green+yellow-silver,green+yellow-green+yellow,fuliginosa,f,ad,,2,8.56,,,7.07,,,6.65,,,,,,19.23,58.5,,,,,,,15.2,n,KML,,,n,n,,y,58,"Missing claw L2, no bleeding",8.56,7.07,6.65,,,2019,,,,,,,,,,,,,,,,,,,,,,,,8.56,7.07,6.65,,,,,,,,,,,,,,,,,,,
,13323,,3/21/19,Santa Cruz,El Garrapatero,Amon Sul,Lowland,NA,,,,JP9000,yellow+green-silver,orange-blue,fuliginosa,m,ad,5,1,8.6,,,7.49,,,6.73,,,,,,19.75,61,,,,,,,12.6,y,KML,,,y,n,,y,58,"Old colour bands orange-red-blue. R3, R4 missing claws. Left foot malformed bc of pox lesion. Potential pair of LF5174",8.6,7.49,6.73,,,2019,,,,,,,,,,,,,,,,,,,,,,,,8.6,7.49,6.73,RM (2019 Binder),BC,Binder_2019_P52,,,,,,,,,,,,,,,,
,13324,,3/21/19,Santa Cruz,El Garrapatero,Amon Sul,Lowland,NA,,,,LF0387,red-silver,yellow-orange,scandens,f,ad,,3,14,,,8.32,,,7.64,,,,,,21.39,67,,,,,,,21.4,y,KML,,,n,y,,y,59,,14,8.32,7.64,,,2019,,,,,,,,,,,,,,,,,,,,,,,,14,8.32,7.64,RM (2019 Binder),BC,Binder_2019_P57,,,,,,,,,,,,,,,,
,13325,,3/21/19,Santa Cruz,El Garrapatero,Amon Sul,Lowland,NA,,,,JP5818,yellow-silver,orange-black,scandens,m,ad,5,1,13.98,,,8.92,,,8.55,,,,,,22.61,70.5,,,,,,,22.1,y,KML,,,n,y,,n,59,"Old bands pink-silver/grey-?. Missing claw R4, potential pair with LF0387",13.98,8.92,8.55,,,2019,,,,,,,,,,,,,,,,,,,,,,,,13.98,8.92,8.55,RM (2019 Binder),BC,Binder_2019_P56,,,,,,,,,,,,,,,,
,13326,,3/21/19,Santa Cruz,El Garrapatero,Amon Sul,Lowland,NA,,,,LF0904,silver-,blue-white,fortis,m,ad,,,10.38,,,10.57,,,9.35,,,,,,20.37,70,,,,,,,,n,KG,,,,,,y,59,Recap 2019,10.38,10.57,9.35,,,2019,,,,,,,,,,,,,,,,,,,,,,,,10.38,10.57,9.35,,,,,,,,,,,,,,,,,,,
,13327,,3/21/19,Santa Cruz,El Garrapatero,Amon Sul,Lowland,NA,,,,LF1453,white-silver,red,fortis,f,ad,,,13.32,,,12.76,,,11.45,,,,,,23.32,70,,,,,,,,n,KG,,,,,,y,59,Recap 2019,13.32,12.76,11.45,,,2019,,,,,,,,,,,,,,,,,,,,,,,,13.32,12.76,11.45,,,,,,,,,,,,,,,,,,,
,13328,,3/21/19,Santa Cruz,El Garrapatero,Amon Sul,Lowland,NA,,,,LF0388,black-silver,red-white,fortis,f,ad,,3,12.4,,,10.55,,,9.41,,,,,,21.55,65,,,,,,,21.4,y,KML,,,n,y,,y,59,,12.4,10.55,9.41,,,2019,,,,,,,,,,,,,,,,,,,,,,,,12.4,10.55,9.41,RM (2019 Binder),BC,Binder_2019_P23,,,,,,,,,,,,,,,,
,13329,,22-Mar-19,Santa Cruz,El Garrapatero,Emyn Muil,Lowland,NA,,,,SH336,pink-,grey-silver,fuliginosa,m,ad,5,0,9.23,,,7.43,,,7.23,,,,,,20.59,63,,,,,,,14.9,y,KG,,,n,n,,y,60,Old bands pink-/grey-silver (not changed(,9.23,7.43,7.23,,,2019,,,,,,,,,,,,,,,,,,,,,,,,9.23,7.43,7.23,RM (2019 Binder),BC,Binder_2019_P53,,,,,,,,,,,,,,,,
,13330,,22-Mar-19,Santa Cruz,El Garrapatero,Emyn Muil,Lowland,NA,,,,LF1500,brown-silver,red-red+blue,fortis,f,ad,,3,12.16,,,10.76,,,9.51,,,,,,21.47,68,,,,,,,20.7,y,KG,,,y,y,,y,60,Lesion R2,12.16,10.76,9.51,,,2019,,,,,,,,,,,,,,,,,,,,,,,,12.16,10.76,9.51,RM (2019 Binder),BC,Binder_2019_P40,,,,,,,,,,,,,,,,
,13331,,22-Mar-19,Santa Cruz,El Garrapatero,Emyn Muil,Lowland,NA,,,,SM096,blue-silver,red-red+blue,fortis,f,ad,,3,11.75,,,10.21,,,9.31,,,,,,20.43,67,,,,,,,21.1,y,KG,,,n,y,,y,60,,11.75,10.21,9.31,,,2019,,,,,,,,,,,,,,,,,,,,,,,,11.75,10.21,9.31,RM (2019 Binder),BC,Binder_2019_P40,,,,,,,,,,,,,,,,
,13332,,22-Mar-19,Santa Cruz,El Garrapatero,Emyn Muil,Lowland,NA,,,,LF6027,brown-silver,blue-red+blue,fuliginosa,m,ad,3.5,1,9.06,,,6.66,,,6.79,,,,,,19.64,63.5,,,,,,,13.1,y,KML,,,n,n,,y,60,,9.06,6.66,6.79,,,2019,,,,,,,,,,,,,,,,,,,,,,,,9.06,6.66,6.79,RM (2019 Binder),BC,Binder_2019_P51,,,,,,,,,,,,,,,,
,13333,,22-Mar-19,Santa Cruz,El Garrapatero,Emyn Muil,Lowland,NA,,,,LF0224,brown-silver,white-red+white,fortis,f,ad,,3,12.7,,,13.78,,,12.6,,,,,,21.67,70,,,,,,,26.5,y,KML,,,n,n,,y,60,Missing R4 claw,12.7,13.78,12.6,,,2019,,,,,,,,,,,,,,,,,,,,,,,,12.7,13.78,12.6,RM (2019 Binder),BC,Binder_2019_P20,,,,,,,,,,,,,,,,
,13334,,22-Mar-19,Santa Cruz,El Garrapatero,Emyn Muil,Lowland,NA,,,,LF6026,blue-silver,red+blue-white,fuliginosa,m,ad,5,0,8.7,,,7.27,,,7.05,,,,,,19.66,62,,,,,,,14,y,KML,,,n,n,,y,60,,8.7,7.27,7.05,,,2019,,,,,,,,,,,,,,,,,,,,,,,,8.7,7.27,7.05,RM (2019 Binder),BC,Binder_2019_P51,,,,,,,,,,,,,,,,
,13335,,22-Mar-19,Santa Cruz,El Garrapatero,Emyn Muil,Lowland,NA,,,,LF0389,red+white-silver,black-yellow,fortis,f,ad,,4,12.69,,,11.63,,,10.43,,,,,,22.57,71,,,,,,,22.2,y,KML,,,n,y,,y,60,,12.69,11.63,10.43,,,2019,,,,,,,,,,,,,,,,,,,,,,,,12.69,11.63,10.43,RM (2019 Binder),BC,Binder_2019_P23,,,,,,,,,,,,,,,,
,13336,,22-Mar-19,Santa Cruz,El Garrapatero,Emyn Muil,Lowland,NA,,,,LF6025,brown-silver,white-red+blue,fuliginosa,m,ad,4,0,8.55,,,6.67,,,6.99,,,,,,20.23,63,,,,,,,14.4,y,KML,,,n,n,,y,60,Missing toe L4,8.55,6.67,6.99,,,2019,,,,,,,,,,,,,,,,,,,,,,,,8.55,6.67,6.99,RM (2019 Binder),BC,Binder_2019_P51,,,,,,,,,,,,,,,,
,13337,,22-Mar-19,Santa Cruz,El Garrapatero,Emyn Muil,Lowland,NA,,,,LF6024,blue-silver,brown-red+blue,fuliginosa,f,ad,,3,7.75,,,7.02,,,7.2,,,,,,19.25,59.5,,,,,,,15.1,y,KML,,,n,n,,y,60,,7.75,7.02,7.2,,,2019,,,,,,,,,,,,,,,,,,,,,,,,7.75,7.02,7.2,RM (2019 Binder),BC,Binder_2019_P51,,,,,,,,,,,,,,,,
,13338,,22-Mar-19,Santa Cruz,El Garrapatero,Emyn Muil,Lowland,NA,,,,LF0391,blue-silver,green-red+white,fortis,f,ad,,4,12.01,,,9.97,,,9.43,,,,,,19.93,64,,,,,,,19.1,y,KML,,,n,n,,y,60,Twisted claw L2,12.01,9.97,9.43,,,2019,,,,,,,,,,,,,,,,,,,,,,,,12.01,9.97,9.43,RM (2019 Binder),BC,Binder_2019_P24,,,,,,,,,,,,,,,,
,13339,,22-Mar-19,Santa Cruz,El Garrapatero,Emyn Muil,Lowland,NA,,,,JP5813,red+blue-silver,green-white,fortis,m,ad,5,0,11.88,,,10.68,,,9.92,,,,,,22.63,69,,,,,,,19.6,y,KML,,,y,n,,y,61,Old bands ?-silver/grey-blue,11.88,10.68,9.92,,,2019,,,,,,,,,,,,,,,,,,,,,,,,11.88,10.68,9.92,RM (2019 Binder),BC,Binder_2019_P16,,,,,,,,,,,,,,,,
,13340,,22-Mar-19,Santa Cruz,El Garrapatero,Emyn Muil,Lowland,NA,,,,KGSK2039,yellow-silver,red+blue-red+white,fortis,f,ad,,3,11.89,,,9.86,,,9.45,,,,,,21.25,65,,,,,,,20,y,KML,,,n,n,,y,61,Old bands silver-yellow/-,11.89,9.86,9.45,,,2019,,,,,,,,,,,,,,,,,,,,,,,,11.89,9.86,9.45,RM (2019 Binder),BC,Binder_2019_P17,,,,,,,,,,,,,,,,
,13341,,22-Mar-19,Santa Cruz,El Garrapatero,Emyn Muil,Lowland,NA,,,,LF1212,black-silver,white+red,crassirostris,f,ad,,3,11.11,,,11.07,,,9.87,,,,,,28.39,78.5,,,,,,,31.1,n,KML,,,n,n,,y,61,,11.11,11.07,9.87,,,2019,,,,,,,,,,,,,,,,,,,,,,,,11.11,11.07,9.87,,,,,,,,,,,,,,,,,,,
,13342,,22-Mar-19,Santa Cruz,El Garrapatero,Emyn Muil,Lowland,NA,,,,LF0390,red+blue-silver,green-orange,fortis,m,ad,5,1,11.55,,,10.98,,,9.79,,,,,,20.95,70,,,,,,,20.2,y,KML,,,y,y,,y,61,,11.55,10.98,9.79,,,2019,,,,,,,,,,,,,,,,,,,,,,,,11.55,10.98,9.79,RM (2019 Binder),BC,Binder_2019_P23,,,,,,,,,,,,,,,,
,13343,,22-Mar-19,Santa Cruz,El Garrapatero,Emyn Muil,Lowland,NA,,,,LF6023,blue-silver,red+blue-red,fuliginosa,f,ad,,2,8.45,,,7.17,,,6.68,,,,,,19,61.5,,,,,,,13.2,y,KML,,,n,n,,y,61,,8.45,7.17,6.68,,,2019,,,,,,,,,,,,,,,,,,,,,,,,8.45,7.17,6.68,RM (2019 Binder),BC,Binder_2019_P51,,,,,,,,,,,,,,,,
,13344,,22-Mar-19,Santa Cruz,El Garrapatero,Emyn Muil,Lowland,NA,,,,LF6022,blue-silver,black-red+white,fuliginosa,f,ad,,3,8.34,,,7.2,,,6.93,,,,,,18.44,59,,,,,,,13.2,y,KML,,,n,n,,y,61,Missing claw R2,8.34,7.2,6.93,,,2019,,,,,,,,,,,,,,,,,,,,,,,,8.34,7.2,6.93,RM (2019 Binder),BC,Binder_2019_P51,,,,,,,,,,,,,,,,
,13345,,22-Mar-19,Santa Cruz,El Garrapatero,Emyn Muil,Lowland,NA,,,,LF5173,red+blue-silver,orange-red+white,fuliginosa,f,ad,,2,,,,,,,,,,,,,,,,,,,,,,n,KML,,,n,n,,n,61,"R3, R4 toes missing, L4 toe missing, L1 claw missing, toe L2 no movement.",#DIV/0!,#DIV/0!,#DIV/0!,,,2019,,,,,,,,,,,,,,,,,,,,,,,,#NUM!,#NUM!,#NUM!,,,,,,,,,,,,,,,,,,,
,13346,,22-Mar-19,Santa Cruz,El Garrapatero,Emyn Muil,Lowland,NA,,,,JP9059,red+white-silver,brown-brown,fuliginosa,m,ad,5,0,9.26,,,7.34,,,7.62,,,,,,20.87,62.5,,,,,,,14.8,y,KML,,,n,n,,y,61,,9.26,7.34,7.62,,,2019,,,,,,,,,,,,,,,,,,,,,,,,9.26,7.34,7.62,RM (2019 Binder),BC,Binder_2019_P53,,,,,,,,,,,,,,,,
,13347,,22-Mar-19,Santa Cruz,El Garrapatero,Emyn Muil,Lowland,NA,,,,LF0392,grey-silver,blue-red+white,fortis,m,ad,5,2,11.11,,,11.23,,,9.73,,,,,,22.49,71,,,,,,,21.1,y,KML,,,n,y,,y,61,,11.11,11.23,9.73,,,2019,,,,,,,,,,,,,,,,,,,,,,,,11.11,11.23,9.73,RM (2019 Binder),BC,Binder_2019_P24,,,,,,,,,,,,,,,,
,13348,,23-Mar-19,Santa Cruz,El Garrapatero,Shire,Lowland,NA,,,,LF0393,yellow-silver,red+blue-blue,fortis,f,ad,,2,11.87,,,10.59,,,9.08,,,,,,19.45,64.5,,,,,,,15.1,y,KML,,,n,y,,y,62,Overhang on upper mandible. Preen oil,11.87,10.59,9.08,,,2019,,,,,,,,,,,,,,,,,,,,,,,,11.87,10.59,9.08,RM (2019 Binder),BC,Binder_2019_P24,,,,,,,,,,,,,,,,
,13349,,23-Mar-19,Santa Cruz,El Garrapatero,Shire,Lowland,NA,,,,LF0400,red-silver,white-red+blue,fortis,m,ad,2,2,11.39,,,10.45,,,8.81,,,,,,20.2,67,,,,,,,16.2,y,KML,,,n,y,,y,62,Missing R4 claw,11.39,10.45,8.81,,,2019,,,,,,,,,,,,,,,,,,,,,,,,11.39,10.45,8.81,RM (2019 Binder),BC,Binder_2019_P24,,,,,,,,,,,,,,,,
,13350,,23-Mar-19,Santa Cruz,El Garrapatero,Shire,Lowland,NA,,,,LF0399,red+white-silver,blue-blue,scandens,f,ad,,3,13.52,,,8.34,,,7.94,,,,,,20.71,68.5,,,,,,,20,n,KML,,,n,n,,y,62,Missing R3 toe. No blood,13.52,8.34,7.94,,,2019,,,,,,,,,,,,,,,,,,,,,,,,13.52,8.34,7.94,,,,,,,,,,,,,,,,,,,
,13351,,23-Mar-19,Santa Cruz,El Garrapatero,Shire,Lowland,NA,,,,JP5559,brown-silver,blue-red+white,scandens,m,ad,5,3,14.72,,,8.89,,,8.63,,,,,,22.29,71,,,,,,,22.4,y,KML,,,n,y,,y,62,Old colour bands white-silver/green-grey (unsure),14.72,8.89,8.63,,,2019,,,,,,,,,,,,,,,,,,,,,,,,14.72,8.89,8.63,RM (2019 Binder),BC,Binder_2019_P56,,,,,,,,,,,,,,,,
,13352,,23-Mar-19,Santa Cruz,El Garrapatero,Shire,Lowland,NA,,,,LF1278,red-silver,brown-red+white,fortis,m,ad,2,2,11.05,,,9.91,,,9.37,,,,,,22.16,68.5,,,,,,,20,y,KML,,,n,y,,y,62,,11.05,9.91,9.37,,,2019,,,,,,,,,,,,,,,,,,,,,,,,11.05,9.91,9.37,RM (2019 Binder),BC,Binder_2019_P29,,,,,,,,,,,,,,,,
,13353,,23-Mar-19,Santa Cruz,El Garrapatero,Shire,Lowland,NA,,,,LF0398,red+white-silver,grey-red+white,fortis,f,ad,,3,9.84,,,8.8,,,8.44,,,,,,19.16,60,,,,,,,17.1,y,KML,,,n,y,,y,62,Primary feathers very worn. May affect wing measurement.,9.84,8.8,8.44,,,2019,,,,,,,,,,,,,,,,,,,,,,,,9.84,8.8,8.44,RM (2019 Binder),BC,Binder_2019_P24,,,,,,,,,,,,,,,,
,13354,,23-Mar-19,Santa Cruz,El Garrapatero,Shire,Lowland,NA,,,,LF0397,orange-silver,red+blue-green,fortis,m,ad,5,3,11.73,,,10.6,,,9.82,,,,,,21.16,69,,,,,,,17.4,y,KML,,,n,n,,y,62,,11.73,10.6,9.82,,,2019,,,,,,,,,,,,,,,,,,,,,,,,11.73,10.6,9.82,RM (2019 Binder),BC,Binder_2019_P24,,,,,,,,,,,,,,,,
,13355,,23-Mar-19,Santa Cruz,El Garrapatero,Shire,Lowland,NA,,,,LF0396,red+white-silver,orange-white,fortis/magnirostris,m,ad,3,1,13.78,,,14.16,,,11.69,,,,,,22.34,77,,,,,,,27.8,y,KML,,,n,y,,y,62,"Unsure of species. Missing R4, L4 toes. Crooked toe L1",13.78,14.16,11.69,,,2019,,,,,,,,,,,,,,,,,,,,,,,,13.78,14.16,11.69,RM (2019 Binder),BC,Binder_2019_P54,Species magnirostris on card,,,,,,,,,,,,,,,
,13356,,23-Mar-19,Santa Cruz,El Garrapatero,Shire,Lowland,NA,,,,LF0395,red-silver,red+white-black,fortis,f,ad,,4,12.46,,,9.97,,,9.54,,,,,,20.61,67.5,,,,,,,18.5,y,KML,,,y,y,,y,62,"Missing toes L4, L3, R2",12.46,9.97,9.54,,,2019,,,,,,,,,,,,,,,,,,,,,,,,12.46,9.97,9.54,RM (2019 Binder),BC,Binder_2019_P24,,,,,,,,,,,,,,,,
,13357,,23-Mar-19,Santa Cruz,El Garrapatero,Shire,Lowland,NA,,,,LF6014,orange-silver,green-red+white,fuliginosa,f,ad,,2,7.85,,,6.82,,,6.48,,,,,,19.75,69,,,,,,,12.4,y,KML,,,n,y,,y,62,,7.85,6.82,6.48,,,2019,,,,,,,,,,,,,,,,,,,,,,,,7.85,6.82,6.48,RM (2019 Binder),BC,Binder_2019_P50,,,,,,,,,,,,,,,,
